Company,ISIN,Market,Compartment,Country,Ticker,industry,sector,overallRisk,beta,dividendYield,fiveYearAvgDividendYield,trailingPE,forwardPE,regularMarketVolume,marketCap,currency,enterpriseValue,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingMargins
TITAN S.A.,BE0974338700,Euronext Brussels,Compartment A,Belgium,TITC.BR,Building Materials,Basic Materials,6.0,0.889,2.6,2.78,13.714287,,11054.0,2863887360.0,EUR,3099255040.0,0.07883,24.341,1.5775852,2.8,,556993024.0,7.475,694230976.0,2649652992.0,35.637,0.076409996,0.12281,701598016.0,0.17552
TME PHARMA,NL0015000YE1,Euronext Growth Paris,Euronext Growth,Netherlands,ALTME.PA,Biotechnology,Healthcare,,1.494,,,,-0.26190478,710164.0,10352661.0,EUR,7107317.0,0.0,0.017,6.4705877,-0.12,-0.42,3245000.0,0.034,0.0,19000.0,0.001,-1.11455,-8.6697,19000.0,-132.6842
TMP GROUP,IT0005531238,Euronext Growth Milan,Euronext Growth,Italy,TMP.MI,Advertising Agencies,Communication Services,,2.059,,,120.50001,68.85715,11200.0,6809696.0,EUR,6778374.0,0.0074699996,3.757,1.2829386,0.04,,1174239.0,0.831,1142917.0,6643353.0,4.642,0.01235,0.00927,1772721.0,-0.22148001
TOMTOM,NL0013332471,Euronext Amsterdam,Compartment B,Netherlands,OEMA.AS,,,,,,,,,,,,,,,,,,,,,,,,,,
TONNER DRONES S.A.,FR001400H2X4,Euronext Growth Paris,Euronext Growth,France,ALTD.PA,Aerospace & Defense,Industrials,,0.92,,,,,5195915.0,14357093.0,EUR,21399792.0,0.0,0.274,0.09890512,-276.22,,781000.0,0.003,7505000.0,118660.0,0.0,-0.28729,-0.08291,-376983.0,-2.34385
TOOSLA,FR00140062B9,Euronext Growth Paris,Euronext Growth,France,ALTOO.PA,Rental & Leasing Services,Industrials,,,,,,,9258.0,3278844.0,EUR,20563234.0,-0.35085,-0.076,-5.789474,-0.52,,3597526.0,0.485,20894474.0,11002266.0,1.482,-0.062459998,,8431904.0,-0.24476999
TOSCANA AEROPORTI,IT0000214293,Euronext Milan,Compartment B,Italy,TYA.MI,Airports & Air Services,Industrials,,0.351,2.31,3.42,17.912086,,79.0,303375584.0,EUR,379355040.0,0.11931,5.872,2.7758853,0.91,,18172000.0,0.976,93302000.0,122810000.0,6.593,0.057719998,0.1348,42745000.0,0.32311
TOUAX,FR0000033003,Euronext Growth Paris,Euronext Growth,France,ALTOU.PA,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota Caetano,PTSCT0AP0018,Euronext Lisbon,Compartment B,Portugal,SCT.LS,Auto Manufacturers,Consumer Cyclical,,0.024,5.93,3.75,7.468354,,606.0,208249936.0,EUR,259755904.0,0.04176,5.319,1.1092311,0.79,,24799624.0,0.709,75877296.0,665460544.0,19.013,0.06487,0.15711,165704144.0,0.07053
TPS,IT0005246142,Euronext Growth Milan,Euronext Growth,Italy,TPS.MI,Airports & Air Services,Industrials,,0.262,1.13,,10.522388,9.400001,500.0,50032864.0,EUR,33549540.0,0.081199996,4.719,1.4939606,0.67,,19278848.0,2.717,1995850.0,52321992.0,8.266,0.07421,0.13683,38601776.0,0.11927
TRANSGENE,FR0005175080,Euronext Paris,Compartment C,France,TNG.PA,Biotechnology,Healthcare,,0.763,,,,-1.7586207,17032.0,137380752.0,EUR,128298960.0,0.0,0.115,8.869565,-0.29,-0.58,16670000.0,0.126,10396000.0,6353000.0,0.054,-0.50999,-2.20476,-27925000.0,-6.39519
TRANSITION EVERGREEN,FR0000035784,Euronext Paris,Compartment C,France,EGR.PA,Asset Management,Financial Services,,0.221,,,,,17001.0,13212277.0,EUR,34264440.0,0.0,2.914,0.113246396,-0.48,,22961000.0,0.573,44011000.0,-18145000.0,-0.453,-0.0799,-0.15442,-18145000.0,1.18769
TRAWELL CO,IT0005378325,Euronext Growth Milan,Euronext Growth,Italy,TWL.MI,Airports & Air Services,Industrials,,0.702,,,193.33334,15.263159,14000.0,14608518.0,EUR,32951032.0,0.00691,2.817,2.058928,0.03,,3847221.0,1.527,18546842.0,29911004.0,11.876,0.07648,0.18080999,9765584.0,0.18444
TREASURE,NO0010763550,Oslo Bors,Compartment B,Norway,TRE.OL,Asset Management,Financial Services,,,1.94,,6.6666665,,6592.0,7370028032.0,NOK,7399057408.0,261.8333,3.821,9.4216175,5.4,,5270000.0,0.026,0.0,414000.0,0.002,-0.00021,0.1489,425000.0,-0.46479
TRENDEVICE,IT0005422792,Euronext Growth Milan,Euronext Growth,Italy,TD.MI,Specialty Retail,Consumer Cyclical,,0.926,,,,,222000.0,1526035.0,EUR,,-0.07717,,,-0.07,,571551.0,,6037487.0,20230152.0,,-0.03991,-0.68842006,3130556.0,-0.13243
TREVI FIN IND,IT0005422768,Euronext Milan,Compartment C,Italy,TFIN.MI,Engineering & Construction,Industrials,,1.109,,3.08,16.383333,24.575,14064757.0,153489552.0,EUR,340172992.0,0.0147,0.519,0.9470135,0.03,0.02,110259000.0,0.353,300660992.0,696462016.0,2.107,0.05422,0.07913,439816000.0,0.08874
TRIBOO,IT0005001554,Euronext Milan,Compartment C,Italy,TB.MI,Advertising Agencies,Communication Services,,0.553,,3.75,,7.2250004,22593.0,8040789.0,EUR,33529804.0,-0.08078,1.001,0.28871128,-0.4,0.04,6901000.0,0.248,31509000.0,68367000.0,2.46,0.00035,-0.13572,11107000.0,-0.0072000003
TRILOGIQ,FR0010397901,Euronext Growth Paris,Euronext Growth,France,ALTRI.PA,Business Equipment & Supplies,Industrials,,0.744,,,20.714287,16.57143,1110.0,20139804.0,EUR,-2831380.0,0.045679998,9.836,0.5896706,0.28,0.35,25204000.0,6.538,18000.0,23203000.0,6.129,0.00402,0.02795,14845000.0,-0.04438
TROC ILE,FR0000031106,Euronext Access Paris,Euronext Access,France,MLTRO.PA,Specialty Retail,Consumer Cyclical,,0.204736,,,,,57.0,1943814.0,EUR,3363000.0,-0.03203,5.039,0.43262553,-0.05,,,,,15608000.0,23.205,-0.0084,-0.13656001,12126000.0,-0.01243
TRØNDELAG SPBK,NO0010788268,Oslo Bors,Compartment C,Norway,TRSB.OL,Banks - Regional,Financial Services,,,4.09,,8.544396,12.610096,2150.0,561371584.0,NOK,1740568192.0,0.22577,214.1,0.5483419,13.74,,931915008.0,194.892,2108379008.0,291044992.0,60.866,0.0072899996,0.06361,291044992.0,0.33161998
TRONIC'S MICROSYSTEMS,FR0004175099,Euronext Growth Paris,Euronext Growth,France,ALTRO.PA,Semiconductor Equipment & Materials,Technology,,0.069,,,38.75,,214.0,56088236.0,EUR,68493248.0,0.09651,-0.493,-12.576064,0.16,,123000.0,0.014,12910000.0,14900000.0,1.647,0.06746,,11060000.0,-0.012949999
TXCOM,FR0010654087,Euronext Growth Paris,Euronext Growth,France,ALTXC.PA,Communication Equipment,Technology,,0.233,3.54,,14.142857,,578.0,12155121.0,EUR,2435845.0,0.11083999,9.139,1.0832695,0.7,,9725018.0,7.921,5742.0,10024211.0,8.12,0.052589998,0.104169995,5097254.0,0.08053
TXT E-SOLUTIONS,IT0001454435,Euronext Milan,Compartment B,Italy,TXE.MI,,,,,,,,,,,,,,,,,,,,,,,,,,
TYSNES SPAREBANK,NO0010731615,Euronext Growth Oslo,Euronext Growth,Norway,TYSB.OL,Banks - Regional,Financial Services,,0.07,5.14,,,16.949152,2238.0,282727488.0,NOK,503186208.0,0.0,203.495,0.73711884,-20.79,8.85,545163008.0,289.234,765622016.0,-25892000.0,-14.063,-0.01948,-0.14774999,-25892000.0,2.30418
U10 CORP,FR0000079147,Euronext Growth Paris,Euronext Growth,France,ALU10.PA,"Furnishings, Fixtures & Appliances",Consumer Cyclical,,0.536,,7.94,34.75,46.333332,301.0,23896880.0,EUR,45921496.0,0.00097000005,2.33,0.59656656,0.04,0.03,21922000.0,1.284,43218000.0,165554000.0,9.675,0.01546,0.00409,46488000.0,0.02942
Ubaldi Costruzioni ,IT0005628158,Euronext Growth Milan,Euronext Growth,Italy,UBA.MI,Engineering & Construction,Industrials,,,,,9.361111,,9800.0,32118458.0,EUR,,0.10153,9.051,0.37233454,0.36,,3087000.0,,349000.0,34277000.0,,0.15313,0.39258,11073000.0,0.18473
UBISOFT ENTERTAIN,FR0000054470,Euronext Paris,Compartment A,France,UBI.PA,Electronic Gaming & Multimedia,Communication Services,7.0,-0.261,,,,8.614953,315768.0,1222297600.0,EUR,2385364736.0,-0.08372,13.723,0.6717191,-1.25,1.07,990000000.0,7.566,2166299904.0,1899200000.0,14.939,-0.0038299998,-0.08637,1696499968.0,0.18056
UCAPITAL24,IT0005380461,Euronext Growth Milan,Euronext Growth,Italy,U24.MI,Internet Content & Information,Communication Services,,-1.272,,,,49.5,42400.0,10680615.0,EUR,10965723.0,-0.12762,0.139,3.5611513,-0.01,,392862.0,0.018,762124.0,1936312.0,0.095,-0.02957,-0.08652,487730.0,0.20768999
UCARE SERVICES Belgique,BE0003838555,Euronext Access Brussels,Euronext Access,Belgium,PNSB.BR,,,,,,,,,1656.0,245000.0,EUR,,,1.139,0.35118523,,,,,,,,,,,
ULISSE BIOMED,IT0005451213,Euronext Growth Milan,Euronext Growth,Italy,UBM.MI,Biotechnology,Healthcare,,0.701,,,,-25.636364,88000.0,20712280.0,EUR,19541896.0,0.0,0.967,0.8748707,-0.06,,1503710.0,0.061,333889.0,767929.0,0.031,-0.13045,-0.23284,-1076252.0,-7.5868297
UMALIS GROUP,FR0011776889,Euronext Access Paris,Euronext Access,France,MLUMG.PA,Staffing & Employment Services,Industrials,,-0.843697,,,,,6.0,2221891.0,EUR,,-0.06874,,,-0.84,,,,,10818486.0,,-0.02903,-1.32446,10818486.0,-0.02736
UNIDATA,IT0005573065,Euronext Milan,Compartment C,Italy,UD.MI,Telecom Services,Communication Services,,0.65,0.35,,10.285715,6.3436127,17780.0,86997888.0,EUR,135827072.0,0.08444,2.321,1.2408445,0.28,,4865006.0,0.155,50127676.0,101306872.0,3.28,0.05382,0.12433,29541796.0,0.17219
UNION TECH.INFOR.,FR0000074197,Euronext Paris,Compartment C,France,FPG.PA,Information Technology Services,Technology,,0.454,,,,,6210.0,7374058.0,EUR,3867324.0,-0.32366002,-0.025,-4.16,-0.42,,1215000.0,0.058,2897000.0,20815000.0,1.9,-0.07165,-4.12933,-551000.0,-0.1076
UNIPHAR PLC,IE00BJ5FQX74,Euronext Growth Dublin,Euronext Growth,Ireland,UPR.IR,Medical Distribution,Healthcare,,0.924,0.47,0.55,17.608696,18.409092,337699.0,1051274752.0,EUR,1408999808.0,0.02317,1.472,2.7513587,0.23,0.22,102992000.0,0.377,406153984.0,2770428928.0,10.148,0.040430002,0.17467,427604000.0,0.0364
UPERGY,FR0010337865,Euronext Growth Paris,Euronext Growth,France,ALUPG.PA,Specialty Retail,Consumer Cyclical,,0.364,,5.54,82.5,6.875,1264.0,7475803.0,EUR,12334386.0,0.00208,3.216,0.5130597,0.02,,2484859.0,0.553,7405701.0,42896592.0,9.067,0.010369999,0.00617,10787416.0,-0.00992
UV GERMI,FR0011898584,Euronext Growth Paris,Euronext Growth,France,ALUVI.PA,Pollution & Treatment Controls,Industrials,,-0.152,,,12.454546,8.30303,350.0,8713337.0,EUR,4046851.0,0.07999,3.107,0.88187957,0.22,0.33,4758478.0,1.496,91992.0,8875215.0,2.791,0.02921,0.07476,4012193.0,0.022049999
VAA VISTA ALEGRE,PTVAA0AM0019,Euronext Lisbon,Compartment C,Portugal,VAF.LS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,,0.18,,,51.5,17.166666,425.0,172679488.0,EUR,251174448.0,0.025829999,0.531,1.9397362,0.02,0.06,13749000.0,0.082,91013000.0,142296992.0,0.845,0.03049,0.04716,97973000.0,0.08387
VALBIOTIS,FR0013254851,Euronext Growth Paris,Euronext Growth,France,ALVAL.PA,Biotechnology,Healthcare,,-0.334,,,,-2.0454545,61503.0,21290670.0,EUR,8329447.0,0.0,0.658,1.3677812,-0.63,-0.44,11580000.0,0.734,5719000.0,176000.0,0.011,-0.2463,-0.66905,-2164000.0,1.67816
VALERIO THERAPEUTICS,FR0010095596,Euronext Growth Paris,Euronext Growth,France,C4X.PA,,,,,,,,,,,,,,,,,,,,,,,,,,
VALICA,IT0005562514,Euronext Growth Milan,Euronext Growth,Italy,VLC.MI,Advertising Agencies,Communication Services,,,0.28,,23.999998,,810.0,8791164.0,EUR,,0.0,,,0.15,,,,,,,,,,0.0
VALNEVA SE,FR0004056851,Euronext Paris,Compartment B,France,VLA.PA,Biotechnology,Healthcare,6.0,0.998,,,,-12.908108,2749172.0,812225664.0,EUR,830392384.0,-0.34148,1.12,4.2642856,-0.46,-0.37,161307008.0,0.969,196924000.0,196327008.0,1.244,-0.065799996,-0.38015,19354000.0,-0.22013001
VALSOIA,IT0001018362,Euronext Milan,Compartment C,Italy,VLS.MI,Packaged Foods,Consumer Defensive,,0.419,3.26,3.51,15.328947,13.705881,4860.0,126034352.0,EUR,116993392.0,0.070879996,8.386,1.3892201,0.76,0.85,16176919.0,1.5,7501388.0,116751528.0,10.823,0.056750003,0.09445,26235294.0,0.099659994
VALTECNE,IT0005532525,Euronext Growth Milan,Euronext Growth,Italy,VLT.MI,Specialty Industrial Machinery,Industrials,,0.166,1.4,,12.767858,,8100.0,43684356.0,EUR,36964576.0,0.10824,3.786,1.8885367,0.56,,12475944.0,2.042,5756164.0,31577992.0,5.169,0.07117,0.15955,17800800.0,0.11061
VALUE8,NL0010661864,Euronext Amsterdam,Compartment C,Netherlands,VALUE.AS,Asset Management,Financial Services,,0.22,3.15,4.03,14.431818,,1892.0,60984700.0,EUR,69637680.0,0.56391996,10.222,0.62120914,0.44,,7646000.0,0.796,5582000.0,8159000.0,0.856,0.032,0.04282,8159000.0,0.87054
VAN DE VELDE,BE0003839561,Euronext Brussels,Compartment B,Belgium,VAN.BR,Apparel Manufacturing,Consumer Cyclical,,0.364,7.06,5.29,13.4920635,13.127414,1166.0,426479008.0,EUR,370021216.0,0.15524,12.878,2.6401615,2.52,2.59,60595000.0,4.894,9627000.0,206435008.0,16.232,0.12403,0.19521,170852000.0,0.15626
VANTEA SMART,IT0005433765,Euronext Growth Milan,Euronext Growth,Italy,VNT.MI,Information Technology Services,Technology,,0.873,2.23,,28.0,,18076.0,13932576.0,EUR,15198366.0,0.04563,0.902,1.2416852,0.04,,3671638.0,0.292,4794873.0,10890932.0,0.867,0.04046,0.042940002,2489601.0,0.36266997
VANTIVA S.A.,FR0013505062,Euronext Paris,Compartment C,France,TCH.PA,,,,,,,,,,,,,,,,,,,,,,,,,,
VAZIVA SA,FR0014007T10,Euronext Growth Paris,Euronext Growth,France,ALVAZ.PA,Credit Services,Financial Services,,0.183,,,104.347824,,163.0,128719200.0,EUR,,0.03218,6.984,6.872852,0.46,,,,,40400000.0,,,,7400000.0,-0.047119997
VEIDEKKE,NO0005806802,Oslo Bors,Compartment A,Norway,VEI.OL,Engineering & Construction,Industrials,1.0,,5.52,4.5,17.321999,16.548223,101225.0,21997828096.0,NOK,21344724992.0,0.030569999,18.134,8.98864,9.41,9.85,1292000000.0,9.486,377000000.0,41507999744.0,279.256,0.056420002,0.5539,16017999872.0,0.04555
VENTE UNIQUE.COM,FR0010766667,Euronext Growth Paris,Euronext Growth,France,ALVU.PA,Internet Retail,Consumer Cyclical,,1.335,2.36,,21.184212,12.983871,517.0,156803216.0,EUR,140785248.0,0.040359996,4.328,3.719963,0.76,1.24,27938000.0,2.869,11920000.0,186235008.0,19.185,0.07237,0.18737,108165000.0,0.06832
VEOM Group,FR0013530102,Euronext Growth Paris,Euronext Growth,France,ALVG.PA,Consumer Electronics,Technology,,1.842,,,,-1.105,77538.0,2523400.0,EUR,18014302.0,-0.13987,-0.267,-0.8277154,-0.48,-0.2,506000.0,0.063,16641000.0,20347000.0,3.427,-0.08326,,8473000.0,-0.16826999
VERGNET,FR001400JXA2,Euronext Growth Paris,Euronext Growth,France,ALVER.PA,Utilities - Independent Power Producers,Utilities,,-519.294,,,,,21888585.0,2260880.0,EUR,5320969.0,0.0,-0.125,-0.0032,-18.43,,3393000.0,0.02,8645000.0,4719000.0,0.027,-0.26042,,460000.0,5.07615
VERIMATRIX,FR0010291245,Euronext Paris,Compartment C,France,VMX.PA,Software - Infrastructure,Technology,,1.507,,,,-2.2888887,40843.0,17935780.0,EUR,44740536.0,-1.34072,1.281,0.16081186,-0.7,-0.09,5300000.0,0.061,32100000.0,52905000.0,0.669,-0.01582,-0.86107004,35222000.0,-0.07925
VERNEY CARRON,FR0006174496,Euronext Access Paris,Euronext Access,France,MLVER.PA,Aerospace & Defense,Industrials,,0.083651,,,,,47.0,1955883.0,EUR,3477126.0,-0.19142,-6.96,-0.51724136,-7.38,,,,,9636125.0,17.736,-0.007900001,-0.28465,3114895.0,-0.01933
VERSITY,FR0014003I41,Euronext Access Paris,Euronext Access,France,MLVSY.PA,Real Estate Services,Real Estate,,0.688,,,,,13195.0,103756952.0,EUR,70986256.0,0.0,-0.227,-4.3612337,-0.11,,64987.0,0.001,9311135.0,625150.0,0.01,-2.52879,,-4324145.0,-23.40728
VETOQUINOL,FR0004186856,Euronext Paris,Compartment A,France,VETO.PA,Drug Manufacturers - Specialty & Generic,Healthcare,10.0,0.754,1.19,0.75,14.979919,14.17596,1458.0,882600064.0,EUR,694841216.0,0.108839996,48.818,1.5281248,4.98,,206331008.0,17.492,21123000.0,539196032.0,45.711,0.06662,0.106400006,299195008.0,0.16284999
VGP,BE0003878957,Euronext Brussels,Compartment A,Belgium,VGP.BR,Real Estate Services,Real Estate,8.0,1.181,3.59,3.45,8.735742,8.879227,10107.0,2532635392.0,EUR,4072899584.0,1.98422,87.956,1.0448406,10.52,10.35,492532992.0,18.047,2057361024.0,144635008.0,5.3,0.01043,0.12438,138616992.0,0.38926
VIALIFE,FR0010326090,Euronext Growth Paris,Euronext Growth,France,ALVIA.PA,Specialty Retail,Consumer Cyclical,,,7.81,,53.333336,,10.0,5067801.0,EUR,,0.0,,,0.24,,,,,,,,,,0.0
VICAT,FR0000031775,Euronext Paris,Compartment A,France,VCT.PA,Building Materials,Basic Materials,9.0,0.985,3.36,5.1,9.851239,10.084602,28424.0,2667809280.0,EUR,4324086784.0,0.07068,62.304,0.95659983,6.05,5.91,529062016.0,11.879,1911017984.0,3831962880.0,85.983,0.03788,0.09522,1395042944.0,0.08708999
VIEL ET COMPAGNIE,FR0000050049,Euronext Paris,Compartment B,France,VIL.PA,Capital Markets,Financial Services,,0.354,2.82,4.29,8.717278,34.6875,11130.0,1048555392.0,EUR,1171173632.0,0.10396,8.82,1.8877552,1.91,0.48,554177984.0,8.836,507592992.0,1161497984.0,18.491,0.0615,0.24725,1161497984.0,0.10863
VIMI FASTENERS,IT0004717200,Euronext Growth Milan,Euronext Growth,Italy,VIM.MI,Tools & Accessories,Industrials,,0.784,,,24.375002,,6500.0,13126230.0,EUR,30110250.0,0.00953,2.363,0.41261113,0.04,,3227000.0,0.24,20211000.0,55418000.0,4.074,0.01387,0.01672,23084000.0,0.01774
VINPAI S.A.,FR001400AXT1,Euronext Growth Paris,Euronext Growth,France,ALVIN.PA,Specialty Chemicals,Basic Materials,,1.191,,,,,56.0,11944924.0,EUR,18559202.0,-0.30682,-0.132,-26.212122,-0.85,,736241.0,0.214,7419170.0,9512138.0,2.771,-0.15865,-3.33529,601328.0,-0.28298
VIOHALCO,BE0974271034,Euronext Brussels,Compartment A,Belgium,VIO.BR,Metal Fabrication,Industrials,8.0,0.866,2.45,,10.516129,,3276.0,1715835776.0,EUR,3666485248.0,0.02795,7.322,0.8904671,0.62,,699779968.0,2.7,2210029056.0,6741652992.0,26.007,,,761172992.0,0.05776
VIRBAC,FR0000031577,Euronext Paris,Compartment A,France,VIRP.PA,Drug Manufacturers - General,Healthcare,8.0,0.83,0.44,1.14,19.088812,16.666666,3428.0,2773058304.0,EUR,2931218688.0,0.103970006,124.557,2.657418,17.34,19.86,153906000.0,18.378,312848000.0,1397379968.0,166.892,0.08663999,0.14927,941262976.0,0.11517999
VIRIDIEN,FR001400PVN6,Euronext Paris,Compartment B,France,VIRI.PA,Oil & Gas Equipment & Services,Energy,2.0,1.413,,,,4.7390475,20054.0,357286752.0,EUR,1391286784.0,-0.0036000002,144.077,0.3453709,-0.56,10.5,161600000.0,22.506,1158400000.0,1137400064.0,158.897,0.040599998,-0.00331,329300000.0,0.05805
VIRTUALWARE,ES0105704003,Euronext Growth Paris,Euronext Growth,Spain,ALVIR.PA,Software - Infrastructure,Technology,,,,,51.666664,,1.0,34975208.0,EUR,,0.0,,,0.15,,,,,,,,,,0.0
VISIBILIA EDITORE,IT0005433732,Euronext Growth Milan,Euronext Growth,Italy,VE.MI,,,,,,,35.600002,,246536.0,172772144.0,EUR,,,0.002,178.0,,,,,,,,,,,
VISTIN PHARMA,NO0010734122,Oslo Bors,Compartment C,Norway,VISTN.OL,Drug Manufacturers - Specialty & Generic,Healthcare,,0.712,5.12,,14.104046,,163435.0,1082008192.0,NOK,1071339072.0,0.17426,6.98,3.495702,1.73,,12669000.0,0.286,2000000.0,440656000.0,9.937,0.14607,0.24440001,294039008.0,0.22031
VIVENDA GROUP,IT0005622581,Euronext Growth Milan,Euronext Growth,Italy,VVG.MI,,,,,,,45.300003,,1500.0,4204293.0,EUR,,,0.229,1.978166,,,,,,,,,,,
VIVORYON THERAPEUTICS N.V.,NL00150002Q7,Euronext Amsterdam,Compartment B,Netherlands,VVY.AS,Biotechnology,Healthcare,,1.975,,,,-1.8906666,15506.0,36962720.0,EUR,27678736.0,0.0,0.302,4.6953645,-0.79,-0.75,9386000.0,0.36,102000.0,,,-0.62217,-1.2041401,,0.0
VNE,IT0005556110,Euronext Growth Milan,Euronext Growth,Italy,VNE.MI,Specialty Industrial Machinery,Industrials,,0.836,,,30.250002,,5250.0,7516157.0,EUR,12430562.0,0.02031,4.16,0.5817308,0.08,,2748203.0,0.744,6233719.0,14436522.0,3.906,0.0035299999,0.01923,5632797.0,0.01626
VOGO,FR0011532225,Euronext Growth Paris,Euronext Growth,France,ALVGO.PA,Software - Application,Technology,,0.242,,,,-35.523052,700.0,16551391.0,EUR,20826334.0,-0.14339,2.019,1.3472016,-0.29,0.0,3624439.0,0.595,7885734.0,12563619.0,2.05,-0.069460005,-0.16784,2077696.0,-0.37807
VOLTALIA,FR0011995588,Euronext Paris,Compartment A,France,VLTSA.PA,Utilities - Renewable,Utilities,9.0,1.101,,,,29.22,66074.0,956231808.0,EUR,3009732864.0,-0.038310003,8.122,0.899409,-0.16,0.25,374504000.0,2.861,2322150912.0,546681024.0,4.177,0.01123,-0.01508,462524000.0,0.15718001
VOSS VEKSEL- OG LANDMANDSBANK,NO0003025009,Oslo Bors,Compartment C,Norway,VVL.OL,Banks - Regional,Financial Services,,0.41,4.55,4.32,9.823285,9.642857,113.0,833006144.0,NOK,1009838976.0,0.46987,329.193,1.1482626,38.48,39.2,743131008.0,337.217,1069526016.0,179500000.0,77.266,0.0139,0.11851,179500000.0,0.62168
VOW,NO0010708068,Oslo Bors,Compartment C,Norway,VOW.OL,Pollution & Treatment Controls,Industrials,,1.454,,,,2.8596492,941625.0,473371552.0,NOK,974354560.0,-0.14235,1.655,0.9848943,-1.09,0.57,40500000.0,0.146,556800000.0,1046700032.0,6.276,0.0011100001,-0.34506,300000000.0,-0.01265
VOYAGEURS DU MONDE,FR0004045847,Euronext Growth Paris,Euronext Growth,France,ALVDM.PA,Travel Services,Consumer Cyclical,,1.482,2.85,1.96,14.79764,18.28125,66.0,783926912.0,EUR,502859584.0,0.06458,35.818,4.8997707,11.86,9.6,204683008.0,59.599,90540000.0,735270016.0,214.097,0.06225,0.27816,66821000.0,0.11158
VRANKEN-POMMERY,FR0000062796,Euronext Paris,Compartment C,France,VRPMF.PA,,,,,,,,,,,,,,,,,,,,,,,,,,
VusionGroup,FR0010282822,Euronext Paris,Compartment A,France,VU.PA,Software - Application,Technology,4.0,0.74,0.27,,,24.078854,12784.0,3706585088.0,EUR,3185557504.0,-0.029070001,15.467,14.379,-1.73,,535633984.0,33.341,152744000.0,954707968.0,59.646,0.0107,-0.11094,262266000.0,0.03966
WAGA ENERGY,FR0012532810,Euronext Paris,Compartment B,France,WAGA.PA,Specialty Industrial Machinery,Industrials,,0.581,,,,-33.952374,2055.0,534305088.0,EUR,581913728.0,-0.31589,5.303,4.054309,-0.74,,68301000.0,2.759,115135000.0,55662000.0,2.351,-0.033,-0.14852999,23954000.0,-0.18476
WALLIX,FR0010131409,Euronext Growth Paris,Euronext Growth,France,ALLIX.PA,Software - Infrastructure,Technology,,1.227,,,,750.0,13362.0,152060400.0,EUR,145102368.0,-0.10955,1.493,15.070328,-0.63,0.03,11170000.0,1.698,8277000.0,39196000.0,5.888,-0.06311,-0.34402,38631000.0,0.024619998
WAVESTONE,FR0013357621,Euronext Paris,Compartment A,France,WAVE.PA,Information Technology Services,Technology,4.0,1.017,0.82,0.67,18.122978,14.285714,3348.0,1393352832.0,EUR,1372779008.0,0.08007,25.852,2.1661768,3.09,3.92,78346000.0,3.205,80772000.0,943665984.0,38.604,0.07703,0.12603,203346000.0,0.16169001
WE.CONNECT,FR0013079092,Euronext Growth Paris,Euronext Growth,France,ALWEC.PA,Consumer Electronics,Technology,,0.531,2.01,,7.59542,,2124.0,59107576.0,EUR,41963780.0,0.025710002,20.921,0.9511974,2.62,,39947252.0,14.541,27243184.0,299918784.0,108.13,0.04118,0.13745,33398174.0,0.035099998
WEACCESS GROUP,FR0010688465,Euronext Access Paris,Euronext Access,France,MLWEA.PA,Telecom Services,Communication Services,,-0.836,,,,,564.0,1136550.0,EUR,1214475.0,-0.12036,0.866,0.86605084,-0.1,,254796.0,0.168,332722.0,1229122.0,1.11,-0.05697,-0.15649,479880.0,-0.19548
WEBSOLUTE,IT0005384901,Euronext Growth Milan,Euronext Growth,Italy,WBS.MI,Advertising Agencies,Communication Services,,0.131,2.56,,31.199999,,1100.0,14329660.0,EUR,21906684.0,0.02098,0.413,3.7772398,0.05,,2189191.0,0.234,7678873.0,23836680.0,2.541,0.05252,0.12441,4821898.0,0.0626
WEBSTEP,NO0010609662,Oslo Bors,Compartment C,Norway,WSTEP.OL,Information Technology Services,Technology,,,9.66,,12.795698,10.818181,7001.0,646757824.0,NOK,628137600.0,0.05875,12.362,1.9252547,1.86,2.2,54384000.0,2.089,62803000.0,866360000.0,32.679,0.07078,0.14744,137471008.0,0.08856
